aid,country_code,day_end,day_start,description,funder_ref,location_latitude,location_longitude,location_name,reporting,reporting_ref,sector_code,sector_group,status_code,activity_url
US-GOV-1-AID-391-A-13-00005,Pakistan,2020-06-27,2013-06-28,"(Pakistan):  .The Pakistan Reading Project (PRP) expands Pakistan-led efforts to introduce and institutionalize improvements in reading instruction and assessment in grades 1 and 2 in public schools across Pakistan. PRP supports provincial and regional Departments of Education to strengthen education systems to boost reading skills, and advance community-based opportunities to practice reading outside of school. The activity provides intensive in-service teacher training in reading instructional techniques through the use of new materials. The activity also offers ongoing coaching and support for teachers to reinforce the training. PRP distributes high-quality reading instructional materials for early grades in Urdu, Sindhi, Pashto, and other local languages. In addition, the activity fosters pre-service teacher education through Associate and Bachelor degree programs... ..With FY 2018 funds, PRP will focus on the Af/Pak border region to provide equitable and high-quality education services and build the institutional capacity of provincial education departments and communities. This forges more self-reliant education systems, enhances trust in local governance along the the Af/Pak border, a key region for the prevention of violent extremism that directly supports U.S. national security. PRP upholds the Mission's core objectives, as articulated in the Integrated Country Strategy and the Country Development Cooperation Strategy, to bolster the equitable delivery of basic services and enhance trust in the government, thereby helping consolidate civilian government control on the border with Afghanistan.  .. .. .. .",US-GOV-1,33.5833,71.4333,Kohat,U.S. Agency for International Development,US-GOV-1,Primary education,Basic education,Implementation,http://d-portal.org/q.html?aid=US-GOV-1-AID-391-A-13-00005
US-GOV-1-AID-391-A-13-00005,Pakistan,2020-06-27,2013-06-28,"(Pakistan):  .The Pakistan Reading Project (PRP) expands Pakistan-led efforts to introduce and institutionalize improvements in reading instruction and assessment in grades 1 and 2 in public schools across Pakistan. PRP supports provincial and regional Departments of Education to strengthen education systems to boost reading skills, and advance community-based opportunities to practice reading outside of school. The activity provides intensive in-service teacher training in reading instructional techniques through the use of new materials. The activity also offers ongoing coaching and support for teachers to reinforce the training. PRP distributes high-quality reading instructional materials for early grades in Urdu, Sindhi, Pashto, and other local languages. In addition, the activity fosters pre-service teacher education through Associate and Bachelor degree programs... ..With FY 2018 funds, PRP will focus on the Af/Pak border region to provide equitable and high-quality education services and build the institutional capacity of provincial education departments and communities. This forges more self-reliant education systems, enhances trust in local governance along the the Af/Pak border, a key region for the prevention of violent extremism that directly supports U.S. national security. PRP upholds the Mission's core objectives, as articulated in the Integrated Country Strategy and the Country Development Cooperation Strategy, to bolster the equitable delivery of basic services and enhance trust in the government, thereby helping consolidate civilian government control on the border with Afghanistan.  .. .. .. .",US-GOV-1,30.7167,68.35,Killa Saifullah,U.S. Agency for International Development,US-GOV-1,"Civilian peace-building, conflict prevention and resolution","Conflict prevention and resolution, peace and security",Implementation,http://d-portal.org/q.html?aid=US-GOV-1-AID-391-A-13-00005
US-GOV-1-AID-391-A-13-00005,Pakistan,2020-06-27,2013-06-28,"(Pakistan):  .The Pakistan Reading Project (PRP) expands Pakistan-led efforts to introduce and institutionalize improvements in reading instruction and assessment in grades 1 and 2 in public schools across Pakistan. PRP supports provincial and regional Departments of Education to strengthen education systems to boost reading skills, and advance community-based opportunities to practice reading outside of school. The activity provides intensive in-service teacher training in reading instructional techniques through the use of new materials. The activity also offers ongoing coaching and support for teachers to reinforce the training. PRP distributes high-quality reading instructional materials for early grades in Urdu, Sindhi, Pashto, and other local languages. In addition, the activity fosters pre-service teacher education through Associate and Bachelor degree programs... ..With FY 2018 funds, PRP will focus on the Af/Pak border region to provide equitable and high-quality education services and build the institutional capacity of provincial education departments and communities. This forges more self-reliant education systems, enhances trust in local governance along the the Af/Pak border, a key region for the prevention of violent extremism that directly supports U.S. national security. PRP upholds the Mission's core objectives, as articulated in the Integrated Country Strategy and the Country Development Cooperation Strategy, to bolster the equitable delivery of basic services and enhance trust in the government, thereby helping consolidate civilian government control on the border with Afghanistan.  .. .. .. .",US-GOV-1,30.7167,68.35,Killa Saifullah,U.S. Agency for International Development,US-GOV-1,Basic life skills for youth and adults,Basic education,Implementation,http://d-portal.org/q.html?aid=US-GOV-1-AID-391-A-13-00005
US-GOV-1-AID-391-A-13-00005,Pakistan,2020-06-27,2013-06-28,"(Pakistan):  .The Pakistan Reading Project (PRP) expands Pakistan-led efforts to introduce and institutionalize improvements in reading instruction and assessment in grades 1 and 2 in public schools across Pakistan. PRP supports provincial and regional Departments of Education to strengthen education systems to boost reading skills, and advance community-based opportunities to practice reading outside of school. The activity provides intensive in-service teacher training in reading instructional techniques through the use of new materials. The activity also offers ongoing coaching and support for teachers to reinforce the training. PRP distributes high-quality reading instructional materials for early grades in Urdu, Sindhi, Pashto, and other local languages. In addition, the activity fosters pre-service teacher education through Associate and Bachelor degree programs... ..With FY 2018 funds, PRP will focus on the Af/Pak border region to provide equitable and high-quality education services and build the institutional capacity of provincial education departments and communities. This forges more self-reliant education systems, enhances trust in local governance along the the Af/Pak border, a key region for the prevention of violent extremism that directly supports U.S. national security. PRP upholds the Mission's core objectives, as articulated in the Integrated Country Strategy and the Country Development Cooperation Strategy, to bolster the equitable delivery of basic services and enhance trust in the government, thereby helping consolidate civilian government control on the border with Afghanistan.  .. .. .. .",US-GOV-1,30.7167,68.35,Killa Saifullah,U.S. Agency for International Development,US-GOV-1,Primary education,Basic education,Implementation,http://d-portal.org/q.html?aid=US-GOV-1-AID-391-A-13-00005
US-GOV-1-AID-391-A-13-00005,Pakistan,2020-06-27,2013-06-28,"(Pakistan):  .The Pakistan Reading Project (PRP) expands Pakistan-led efforts to introduce and institutionalize improvements in reading instruction and assessment in grades 1 and 2 in public schools across Pakistan. PRP supports provincial and regional Departments of Education to strengthen education systems to boost reading skills, and advance community-based opportunities to practice reading outside of school. The activity provides intensive in-service teacher training in reading instructional techniques through the use of new materials. The activity also offers ongoing coaching and support for teachers to reinforce the training. PRP distributes high-quality reading instructional materials for early grades in Urdu, Sindhi, Pashto, and other local languages. In addition, the activity fosters pre-service teacher education through Associate and Bachelor degree programs... ..With FY 2018 funds, PRP will focus on the Af/Pak border region to provide equitable and high-quality education services and build the institutional capacity of provincial education departments and communities. This forges more self-reliant education systems, enhances trust in local governance along the the Af/Pak border, a key region for the prevention of violent extremism that directly supports U.S. national security. PRP upholds the Mission's core objectives, as articulated in the Integrated Country Strategy and the Country Development Cooperation Strategy, to bolster the equitable delivery of basic services and enhance trust in the government, thereby helping consolidate civilian government control on the border with Afghanistan.  .. .. .. .",US-GOV-1,34.1025,71.1453,Khyber Agency,U.S. Agency for International Development,US-GOV-1,"Civilian peace-building, conflict prevention and resolution","Conflict prevention and resolution, peace and security",Implementation,http://d-portal.org/q.html?aid=US-GOV-1-AID-391-A-13-00005
US-GOV-1-AID-391-A-13-00005,Pakistan,2020-06-27,2013-06-28,"(Pakistan):  .The Pakistan Reading Project (PRP) expands Pakistan-led efforts to introduce and institutionalize improvements in reading instruction and assessment in grades 1 and 2 in public schools across Pakistan. PRP supports provincial and regional Departments of Education to strengthen education systems to boost reading skills, and advance community-based opportunities to practice reading outside of school. The activity provides intensive in-service teacher training in reading instructional techniques through the use of new materials. The activity also offers ongoing coaching and support for teachers to reinforce the training. PRP distributes high-quality reading instructional materials for early grades in Urdu, Sindhi, Pashto, and other local languages. In addition, the activity fosters pre-service teacher education through Associate and Bachelor degree programs... ..With FY 2018 funds, PRP will focus on the Af/Pak border region to provide equitable and high-quality education services and build the institutional capacity of provincial education departments and communities. This forges more self-reliant education systems, enhances trust in local governance along the the Af/Pak border, a key region for the prevention of violent extremism that directly supports U.S. national security. PRP upholds the Mission's core objectives, as articulated in the Integrated Country Strategy and the Country Development Cooperation Strategy, to bolster the equitable delivery of basic services and enhance trust in the government, thereby helping consolidate civilian government control on the border with Afghanistan.  .. .. .. .",US-GOV-1,34.1025,71.1453,Khyber Agency,U.S. Agency for International Development,US-GOV-1,Basic life skills for youth and adults,Basic education,Implementation,http://d-portal.org/q.html?aid=US-GOV-1-AID-391-A-13-00005
US-GOV-1-AID-391-A-13-00005,Pakistan,2020-06-27,2013-06-28,"(Pakistan):  .The Pakistan Reading Project (PRP) expands Pakistan-led efforts to introduce and institutionalize improvements in reading instruction and assessment in grades 1 and 2 in public schools across Pakistan. PRP supports provincial and regional Departments of Education to strengthen education systems to boost reading skills, and advance community-based opportunities to practice reading outside of school. The activity provides intensive in-service teacher training in reading instructional techniques through the use of new materials. The activity also offers ongoing coaching and support for teachers to reinforce the training. PRP distributes high-quality reading instructional materials for early grades in Urdu, Sindhi, Pashto, and other local languages. In addition, the activity fosters pre-service teacher education through Associate and Bachelor degree programs... ..With FY 2018 funds, PRP will focus on the Af/Pak border region to provide equitable and high-quality education services and build the institutional capacity of provincial education departments and communities. This forges more self-reliant education systems, enhances trust in local governance along the the Af/Pak border, a key region for the prevention of violent extremism that directly supports U.S. national security. PRP upholds the Mission's core objectives, as articulated in the Integrated Country Strategy and the Country Development Cooperation Strategy, to bolster the equitable delivery of basic services and enhance trust in the government, thereby helping consolidate civilian government control on the border with Afghanistan.  .. .. .. .",US-GOV-1,34.1025,71.1453,Khyber Agency,U.S. Agency for International Development,US-GOV-1,Primary education,Basic education,Implementation,http://d-portal.org/q.html?aid=US-GOV-1-AID-391-A-13-00005
US-GOV-1-AID-391-A-13-00005,Pakistan,2020-06-27,2013-06-28,"(Pakistan):  .The Pakistan Reading Project (PRP) expands Pakistan-led efforts to introduce and institutionalize improvements in reading instruction and assessment in grades 1 and 2 in public schools across Pakistan. PRP supports provincial and regional Departments of Education to strengthen education systems to boost reading skills, and advance community-based opportunities to practice reading outside of school. The activity provides intensive in-service teacher training in reading instructional techniques through the use of new materials. The activity also offers ongoing coaching and support for teachers to reinforce the training. PRP distributes high-quality reading instructional materials for early grades in Urdu, Sindhi, Pashto, and other local languages. In addition, the activity fosters pre-service teacher education through Associate and Bachelor degree programs... ..With FY 2018 funds, PRP will focus on the Af/Pak border region to provide equitable and high-quality education services and build the institutional capacity of provincial education departments and communities. This forges more self-reliant education systems, enhances trust in local governance along the the Af/Pak border, a key region for the prevention of violent extremism that directly supports U.S. national security. PRP upholds the Mission's core objectives, as articulated in the Integrated Country Strategy and the Country Development Cooperation Strategy, to bolster the equitable delivery of basic services and enhance trust in the government, thereby helping consolidate civilian government control on the border with Afghanistan.  .. .. .. .",US-GOV-1,28.4986,65.3222,Kharan,U.S. Agency for International Development,US-GOV-1,"Civilian peace-building, conflict prevention and resolution","Conflict prevention and resolution, peace and security",Implementation,http://d-portal.org/q.html?aid=US-GOV-1-AID-391-A-13-00005
US-GOV-1-AID-391-A-13-00005,Pakistan,2020-06-27,2013-06-28,"(Pakistan):  .The Pakistan Reading Project (PRP) expands Pakistan-led efforts to introduce and institutionalize improvements in reading instruction and assessment in grades 1 and 2 in public schools across Pakistan. PRP supports provincial and regional Departments of Education to strengthen education systems to boost reading skills, and advance community-based opportunities to practice reading outside of school. The activity provides intensive in-service teacher training in reading instructional techniques through the use of new materials. The activity also offers ongoing coaching and support for teachers to reinforce the training. PRP distributes high-quality reading instructional materials for early grades in Urdu, Sindhi, Pashto, and other local languages. In addition, the activity fosters pre-service teacher education through Associate and Bachelor degree programs... ..With FY 2018 funds, PRP will focus on the Af/Pak border region to provide equitable and high-quality education services and build the institutional capacity of provincial education departments and communities. This forges more self-reliant education systems, enhances trust in local governance along the the Af/Pak border, a key region for the prevention of violent extremism that directly supports U.S. national security. PRP upholds the Mission's core objectives, as articulated in the Integrated Country Strategy and the Country Development Cooperation Strategy, to bolster the equitable delivery of basic services and enhance trust in the government, thereby helping consolidate civilian government control on the border with Afghanistan.  .. .. .. .",US-GOV-1,28.4986,65.3222,Kharan,U.S. Agency for International Development,US-GOV-1,Basic life skills for youth and adults,Basic education,Implementation,http://d-portal.org/q.html?aid=US-GOV-1-AID-391-A-13-00005
US-GOV-1-AID-391-A-13-00005,Pakistan,2020-06-27,2013-06-28,"(Pakistan):  .The Pakistan Reading Project (PRP) expands Pakistan-led efforts to introduce and institutionalize improvements in reading instruction and assessment in grades 1 and 2 in public schools across Pakistan. PRP supports provincial and regional Departments of Education to strengthen education systems to boost reading skills, and advance community-based opportunities to practice reading outside of school. The activity provides intensive in-service teacher training in reading instructional techniques through the use of new materials. The activity also offers ongoing coaching and support for teachers to reinforce the training. PRP distributes high-quality reading instructional materials for early grades in Urdu, Sindhi, Pashto, and other local languages. In addition, the activity fosters pre-service teacher education through Associate and Bachelor degree programs... ..With FY 2018 funds, PRP will focus on the Af/Pak border region to provide equitable and high-quality education services and build the institutional capacity of provincial education departments and communities. This forges more self-reliant education systems, enhances trust in local governance along the the Af/Pak border, a key region for the prevention of violent extremism that directly supports U.S. national security. PRP upholds the Mission's core objectives, as articulated in the Integrated Country Strategy and the Country Development Cooperation Strategy, to bolster the equitable delivery of basic services and enhance trust in the government, thereby helping consolidate civilian government control on the border with Afghanistan.  .. .. .. .",US-GOV-1,28.4986,65.3222,Kharan,U.S. Agency for International Development,US-GOV-1,Primary education,Basic education,Implementation,http://d-portal.org/q.html?aid=US-GOV-1-AID-391-A-13-00005
US-GOV-1-AID-391-A-13-00005,Pakistan,2020-06-27,2013-06-28,"(Pakistan):  .The Pakistan Reading Project (PRP) expands Pakistan-led efforts to introduce and institutionalize improvements in reading instruction and assessment in grades 1 and 2 in public schools across Pakistan. PRP supports provincial and regional Departments of Education to strengthen education systems to boost reading skills, and advance community-based opportunities to practice reading outside of school. The activity provides intensive in-service teacher training in reading instructional techniques through the use of new materials. The activity also offers ongoing coaching and support for teachers to reinforce the training. PRP distributes high-quality reading instructional materials for early grades in Urdu, Sindhi, Pashto, and other local languages. In addition, the activity fosters pre-service teacher education through Associate and Bachelor degree programs... ..With FY 2018 funds, PRP will focus on the Af/Pak border region to provide equitable and high-quality education services and build the institutional capacity of provincial education departments and communities. This forges more self-reliant education systems, enhances trust in local governance along the the Af/Pak border, a key region for the prevention of violent extremism that directly supports U.S. national security. PRP upholds the Mission's core objectives, as articulated in the Integrated Country Strategy and the Country Development Cooperation Strategy, to bolster the equitable delivery of basic services and enhance trust in the government, thereby helping consolidate civilian government control on the border with Afghanistan.  .. .. .. .",US-GOV-1,25.99,62.7344,Kech,U.S. Agency for International Development,US-GOV-1,"Civilian peace-building, conflict prevention and resolution","Conflict prevention and resolution, peace and security",Implementation,http://d-portal.org/q.html?aid=US-GOV-1-AID-391-A-13-00005
US-GOV-1-AID-391-A-13-00005,Pakistan,2020-06-27,2013-06-28,"(Pakistan):  .The Pakistan Reading Project (PRP) expands Pakistan-led efforts to introduce and institutionalize improvements in reading instruction and assessment in grades 1 and 2 in public schools across Pakistan. PRP supports provincial and regional Departments of Education to strengthen education systems to boost reading skills, and advance community-based opportunities to practice reading outside of school. The activity provides intensive in-service teacher training in reading instructional techniques through the use of new materials. The activity also offers ongoing coaching and support for teachers to reinforce the training. PRP distributes high-quality reading instructional materials for early grades in Urdu, Sindhi, Pashto, and other local languages. In addition, the activity fosters pre-service teacher education through Associate and Bachelor degree programs... ..With FY 2018 funds, PRP will focus on the Af/Pak border region to provide equitable and high-quality education services and build the institutional capacity of provincial education departments and communities. This forges more self-reliant education systems, enhances trust in local governance along the the Af/Pak border, a key region for the prevention of violent extremism that directly supports U.S. national security. PRP upholds the Mission's core objectives, as articulated in the Integrated Country Strategy and the Country Development Cooperation Strategy, to bolster the equitable delivery of basic services and enhance trust in the government, thereby helping consolidate civilian government control on the border with Afghanistan.  .. .. .. .",US-GOV-1,25.99,62.7344,Kech,U.S. Agency for International Development,US-GOV-1,Basic life skills for youth and adults,Basic education,Implementation,http://d-portal.org/q.html?aid=US-GOV-1-AID-391-A-13-00005
US-GOV-1-AID-391-A-13-00005,Pakistan,2020-06-27,2013-06-28,"(Pakistan):  .The Pakistan Reading Project (PRP) expands Pakistan-led efforts to introduce and institutionalize improvements in reading instruction and assessment in grades 1 and 2 in public schools across Pakistan. PRP supports provincial and regional Departments of Education to strengthen education systems to boost reading skills, and advance community-based opportunities to practice reading outside of school. The activity provides intensive in-service teacher training in reading instructional techniques through the use of new materials. The activity also offers ongoing coaching and support for teachers to reinforce the training. PRP distributes high-quality reading instructional materials for early grades in Urdu, Sindhi, Pashto, and other local languages. In addition, the activity fosters pre-service teacher education through Associate and Bachelor degree programs... ..With FY 2018 funds, PRP will focus on the Af/Pak border region to provide equitable and high-quality education services and build the institutional capacity of provincial education departments and communities. This forges more self-reliant education systems, enhances trust in local governance along the the Af/Pak border, a key region for the prevention of violent extremism that directly supports U.S. national security. PRP upholds the Mission's core objectives, as articulated in the Integrated Country Strategy and the Country Development Cooperation Strategy, to bolster the equitable delivery of basic services and enhance trust in the government, thereby helping consolidate civilian government control on the border with Afghanistan.  .. .. .. .",US-GOV-1,25.99,62.7344,Kech,U.S. Agency for International Development,US-GOV-1,Primary education,Basic education,Implementation,http://d-portal.org/q.html?aid=US-GOV-1-AID-391-A-13-00005
US-GOV-1-AID-391-A-13-00005,Pakistan,2020-06-27,2013-06-28,"(Pakistan):  .The Pakistan Reading Project (PRP) expands Pakistan-led efforts to introduce and institutionalize improvements in reading instruction and assessment in grades 1 and 2 in public schools across Pakistan. PRP supports provincial and regional Departments of Education to strengthen education systems to boost reading skills, and advance community-based opportunities to practice reading outside of school. The activity provides intensive in-service teacher training in reading instructional techniques through the use of new materials. The activity also offers ongoing coaching and support for teachers to reinforce the training. PRP distributes high-quality reading instructional materials for early grades in Urdu, Sindhi, Pashto, and other local languages. In addition, the activity fosters pre-service teacher education through Associate and Bachelor degree programs... ..With FY 2018 funds, PRP will focus on the Af/Pak border region to provide equitable and high-quality education services and build the institutional capacity of provincial education departments and communities. This forges more self-reliant education systems, enhances trust in local governance along the the Af/Pak border, a key region for the prevention of violent extremism that directly supports U.S. national security. PRP upholds the Mission's core objectives, as articulated in the Integrated Country Strategy and the Country Development Cooperation Strategy, to bolster the equitable delivery of basic services and enhance trust in the government, thereby helping consolidate civilian government control on the border with Afghanistan.  .. .. .. .",US-GOV-1,31.115,74.4547,Kasur,U.S. Agency for International Development,US-GOV-1,"Civilian peace-building, conflict prevention and resolution","Conflict prevention and resolution, peace and security",Implementation,http://d-portal.org/q.html?aid=US-GOV-1-AID-391-A-13-00005
US-GOV-1-AID-391-A-13-00005,Pakistan,2020-06-27,2013-06-28,"(Pakistan):  .The Pakistan Reading Project (PRP) expands Pakistan-led efforts to introduce and institutionalize improvements in reading instruction and assessment in grades 1 and 2 in public schools across Pakistan. PRP supports provincial and regional Departments of Education to strengthen education systems to boost reading skills, and advance community-based opportunities to practice reading outside of school. The activity provides intensive in-service teacher training in reading instructional techniques through the use of new materials. The activity also offers ongoing coaching and support for teachers to reinforce the training. PRP distributes high-quality reading instructional materials for early grades in Urdu, Sindhi, Pashto, and other local languages. In addition, the activity fosters pre-service teacher education through Associate and Bachelor degree programs... ..With FY 2018 funds, PRP will focus on the Af/Pak border region to provide equitable and high-quality education services and build the institutional capacity of provincial education departments and communities. This forges more self-reliant education systems, enhances trust in local governance along the the Af/Pak border, a key region for the prevention of violent extremism that directly supports U.S. national security. PRP upholds the Mission's core objectives, as articulated in the Integrated Country Strategy and the Country Development Cooperation Strategy, to bolster the equitable delivery of basic services and enhance trust in the government, thereby helping consolidate civilian government control on the border with Afghanistan.  .. .. .. .",US-GOV-1,31.115,74.4547,Kasur,U.S. Agency for International Development,US-GOV-1,Basic life skills for youth and adults,Basic education,Implementation,http://d-portal.org/q.html?aid=US-GOV-1-AID-391-A-13-00005
US-GOV-1-AID-391-A-13-00005,Pakistan,2020-06-27,2013-06-28,"(Pakistan):  .The Pakistan Reading Project (PRP) expands Pakistan-led efforts to introduce and institutionalize improvements in reading instruction and assessment in grades 1 and 2 in public schools across Pakistan. PRP supports provincial and regional Departments of Education to strengthen education systems to boost reading skills, and advance community-based opportunities to practice reading outside of school. The activity provides intensive in-service teacher training in reading instructional techniques through the use of new materials. The activity also offers ongoing coaching and support for teachers to reinforce the training. PRP distributes high-quality reading instructional materials for early grades in Urdu, Sindhi, Pashto, and other local languages. In addition, the activity fosters pre-service teacher education through Associate and Bachelor degree programs... ..With FY 2018 funds, PRP will focus on the Af/Pak border region to provide equitable and high-quality education services and build the institutional capacity of provincial education departments and communities. This forges more self-reliant education systems, enhances trust in local governance along the the Af/Pak border, a key region for the prevention of violent extremism that directly supports U.S. national security. PRP upholds the Mission's core objectives, as articulated in the Integrated Country Strategy and the Country Development Cooperation Strategy, to bolster the equitable delivery of basic services and enhance trust in the government, thereby helping consolidate civilian government control on the border with Afghanistan.  .. .. .. .",US-GOV-1,31.115,74.4547,Kasur,U.S. Agency for International Development,US-GOV-1,Primary education,Basic education,Implementation,http://d-portal.org/q.html?aid=US-GOV-1-AID-391-A-13-00005
US-GOV-1-AID-391-A-13-00005,Pakistan,2020-06-27,2013-06-28,"(Pakistan):  .The Pakistan Reading Project (PRP) expands Pakistan-led efforts to introduce and institutionalize improvements in reading instruction and assessment in grades 1 and 2 in public schools across Pakistan. PRP supports provincial and regional Departments of Education to strengthen education systems to boost reading skills, and advance community-based opportunities to practice reading outside of school. The activity provides intensive in-service teacher training in reading instructional techniques through the use of new materials. The activity also offers ongoing coaching and support for teachers to reinforce the training. PRP distributes high-quality reading instructional materials for early grades in Urdu, Sindhi, Pashto, and other local languages. In addition, the activity fosters pre-service teacher education through Associate and Bachelor degree programs... ..With FY 2018 funds, PRP will focus on the Af/Pak border region to provide equitable and high-quality education services and build the institutional capacity of provincial education departments and communities. This forges more self-reliant education systems, enhances trust in local governance along the the Af/Pak border, a key region for the prevention of violent extremism that directly supports U.S. national security. PRP upholds the Mission's core objectives, as articulated in the Integrated Country Strategy and the Country Development Cooperation Strategy, to bolster the equitable delivery of basic services and enhance trust in the government, thereby helping consolidate civilian government control on the border with Afghanistan.  .. .. .. .",US-GOV-1,33.12,71.0947,Karak,U.S. Agency for International Development,US-GOV-1,"Civilian peace-building, conflict prevention and resolution","Conflict prevention and resolution, peace and security",Implementation,http://d-portal.org/q.html?aid=US-GOV-1-AID-391-A-13-00005
US-GOV-1-AID-391-A-13-00005,Pakistan,2020-06-27,2013-06-28,"(Pakistan):  .The Pakistan Reading Project (PRP) expands Pakistan-led efforts to introduce and institutionalize improvements in reading instruction and assessment in grades 1 and 2 in public schools across Pakistan. PRP supports provincial and regional Departments of Education to strengthen education systems to boost reading skills, and advance community-based opportunities to practice reading outside of school. The activity provides intensive in-service teacher training in reading instructional techniques through the use of new materials. The activity also offers ongoing coaching and support for teachers to reinforce the training. PRP distributes high-quality reading instructional materials for early grades in Urdu, Sindhi, Pashto, and other local languages. In addition, the activity fosters pre-service teacher education through Associate and Bachelor degree programs... ..With FY 2018 funds, PRP will focus on the Af/Pak border region to provide equitable and high-quality education services and build the institutional capacity of provincial education departments and communities. This forges more self-reliant education systems, enhances trust in local governance along the the Af/Pak border, a key region for the prevention of violent extremism that directly supports U.S. national security. PRP upholds the Mission's core objectives, as articulated in the Integrated Country Strategy and the Country Development Cooperation Strategy, to bolster the equitable delivery of basic services and enhance trust in the government, thereby helping consolidate civilian government control on the border with Afghanistan.  .. .. .. .",US-GOV-1,33.12,71.0947,Karak,U.S. Agency for International Development,US-GOV-1,Basic life skills for youth and adults,Basic education,Implementation,http://d-portal.org/q.html?aid=US-GOV-1-AID-391-A-13-00005
US-GOV-1-AID-391-A-13-00005,Pakistan,2020-06-27,2013-06-28,"(Pakistan):  .The Pakistan Reading Project (PRP) expands Pakistan-led efforts to introduce and institutionalize improvements in reading instruction and assessment in grades 1 and 2 in public schools across Pakistan. PRP supports provincial and regional Departments of Education to strengthen education systems to boost reading skills, and advance community-based opportunities to practice reading outside of school. The activity provides intensive in-service teacher training in reading instructional techniques through the use of new materials. The activity also offers ongoing coaching and support for teachers to reinforce the training. PRP distributes high-quality reading instructional materials for early grades in Urdu, Sindhi, Pashto, and other local languages. In addition, the activity fosters pre-service teacher education through Associate and Bachelor degree programs... ..With FY 2018 funds, PRP will focus on the Af/Pak border region to provide equitable and high-quality education services and build the institutional capacity of provincial education departments and communities. This forges more self-reliant education systems, enhances trust in local governance along the the Af/Pak border, a key region for the prevention of violent extremism that directly supports U.S. national security. PRP upholds the Mission's core objectives, as articulated in the Integrated Country Strategy and the Country Development Cooperation Strategy, to bolster the equitable delivery of basic services and enhance trust in the government, thereby helping consolidate civilian government control on the border with Afghanistan.  .. .. .. .",US-GOV-1,33.12,71.0947,Karak,U.S. Agency for International Development,US-GOV-1,Primary education,Basic education,Implementation,http://d-portal.org/q.html?aid=US-GOV-1-AID-391-A-13-00005
US-GOV-1-AID-391-A-13-00005,Pakistan,2020-06-27,2013-06-28,"(Pakistan):  .The Pakistan Reading Project (PRP) expands Pakistan-led efforts to introduce and institutionalize improvements in reading instruction and assessment in grades 1 and 2 in public schools across Pakistan. PRP supports provincial and regional Departments of Education to strengthen education systems to boost reading skills, and advance community-based opportunities to practice reading outside of school. The activity provides intensive in-service teacher training in reading instructional techniques through the use of new materials. The activity also offers ongoing coaching and support for teachers to reinforce the training. PRP distributes high-quality reading instructional materials for early grades in Urdu, Sindhi, Pashto, and other local languages. In addition, the activity fosters pre-service teacher education through Associate and Bachelor degree programs... ..With FY 2018 funds, PRP will focus on the Af/Pak border region to provide equitable and high-quality education services and build the institutional capacity of provincial education departments and communities. This forges more self-reliant education systems, enhances trust in local governance along the the Af/Pak border, a key region for the prevention of violent extremism that directly supports U.S. national security. PRP upholds the Mission's core objectives, as articulated in the Integrated Country Strategy and the Country Development Cooperation Strategy, to bolster the equitable delivery of basic services and enhance trust in the government, thereby helping consolidate civilian government control on the border with Afghanistan.  .. .. .. .",US-GOV-1,29.027,66.58,Kalat,U.S. Agency for International Development,US-GOV-1,"Civilian peace-building, conflict prevention and resolution","Conflict prevention and resolution, peace and security",Implementation,http://d-portal.org/q.html?aid=US-GOV-1-AID-391-A-13-00005
US-GOV-1-AID-391-A-13-00005,Pakistan,2020-06-27,2013-06-28,"(Pakistan):  .The Pakistan Reading Project (PRP) expands Pakistan-led efforts to introduce and institutionalize improvements in reading instruction and assessment in grades 1 and 2 in public schools across Pakistan. PRP supports provincial and regional Departments of Education to strengthen education systems to boost reading skills, and advance community-based opportunities to practice reading outside of school. The activity provides intensive in-service teacher training in reading instructional techniques through the use of new materials. The activity also offers ongoing coaching and support for teachers to reinforce the training. PRP distributes high-quality reading instructional materials for early grades in Urdu, Sindhi, Pashto, and other local languages. In addition, the activity fosters pre-service teacher education through Associate and Bachelor degree programs... ..With FY 2018 funds, PRP will focus on the Af/Pak border region to provide equitable and high-quality education services and build the institutional capacity of provincial education departments and communities. This forges more self-reliant education systems, enhances trust in local governance along the the Af/Pak border, a key region for the prevention of violent extremism that directly supports U.S. national security. PRP upholds the Mission's core objectives, as articulated in the Integrated Country Strategy and the Country Development Cooperation Strategy, to bolster the equitable delivery of basic services and enhance trust in the government, thereby helping consolidate civilian government control on the border with Afghanistan.  .. .. .. .",US-GOV-1,29.027,66.58,Kalat,U.S. Agency for International Development,US-GOV-1,Basic life skills for youth and adults,Basic education,Implementation,http://d-portal.org/q.html?aid=US-GOV-1-AID-391-A-13-00005
